,Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method
3135,4102,Shorts,120.0,2023-03-01,3.1,Cash
3136,4118,Blazer,47.0,2022-10-14,3.8,Credit Card
3137,4111,Vest,154.0,2023-01-28,1.1,Credit Card
3138,4112,Onesie,91.0,2023-05-06,2.6,Credit Card
3139,4103,Hat,110.0,2023-05-08,2.2,Cash
3140,4057,Boots,194.0,2023-03-03,3.4,Cash
3141,4054,Polo Shirt,110.0,2022-10-13,4.2,Credit Card
3142,4009,Sandals,47.0,2022-11-04,3.45,Cash
3143,4057,Flip-Flops,91.0,2023-05-11,3.7,Credit Card
3144,3973,Umbrella,115.0,2023-01-21,2.0,Cash
3145,4093,Bowtie,87.0,2022-12-09,2.95,Cash
3146,4055,Wallet,173.0,2023-08-11,3.3,Cash
3147,4005,Flip-Flops,80.0,2023-03-14,4.8,Credit Card
3148,4078,Shorts,110.0,2023-06-04,2.8,Credit Card
3149,3984,Belt,110.0,2023-01-21,4.0,Credit Card
3150,4041,Pants,110.0,2023-06-14,3.5,Credit Card
3151,4102,Handbag,110.0,2023-06-18,1.0,Cash
3152,4072,Jeans,167.0,2023-09-05,5.0,Cash
3153,4120,Hat,155.0,2023-01-16,2.6,Cash
3154,4034,Pants,162.0,2022-12-01,1.2,Cash
3155,3980,Poncho,185.0,2023-04-01,3.0,Credit Card
3156,4000,Wallet,110.0,2023-07-27,2.2,Cash
3157,3983,Boots,110.0,2023-06-14,4.3,Cash
3158,4098,Coat,44.0,2023-04-07,2.6,Credit Card
3159,4002,Trench Coat,164.0,2023-05-21,5.0,Credit Card
3160,3965,Poncho,176.0,2023-09-28,3.6,Cash
3161,4111,Tank Top,109.0,2022-12-23,3.4,Cash
3162,4082,Polo Shirt,45.0,2023-08-05,4.3,Cash
3163,3963,Socks,110.0,2023-09-27,3.2,Credit Card
3164,4004,Onesie,114.0,2023-09-09,2.6,Credit Card
3165,4007,Onesie,13.0,2022-12-16,1.4,Credit Card
3166,3974,Cardigan,115.0,2023-09-06,2.1,Cash
3167,4055,Cardigan,181.0,2023-05-14,3.0,Credit Card
3168,4029,Wallet,62.0,2023-01-29,2.1,Credit Card
3169,4009,Skirt,110.0,2022-11-24,1.7,Credit Card
3170,4016,Slippers,122.0,2023-06-19,1.7,Cash
3171,4031,Kimono,135.0,2023-04-21,4.9,Credit Card
3172,4091,Swimsuit,127.0,2023-07-15,3.4,Credit Card
3173,3974,Wallet,119.0,2023-01-16,4.6,Cash
3174,4073,Sneakers,20.0,2023-09-30,2.8,Credit Card
3175,3971,Vest,107.0,2022-10-21,2.9,Cash
3176,4051,Pajamas,110.0,2022-12-10,4.6,Credit Card
3177,4089,Tank Top,200.0,2023-07-18,2.7,Cash
3178,3959,Skirt,147.0,2022-11-16,3.6,Cash
3179,4000,Overalls,190.0,2023-03-20,3.1,Credit Card
3180,4040,Tie,143.0,2023-07-15,3.1,Credit Card
3181,4062,Belt,110.0,2023-04-08,3.2,Cash
3182,4057,Pants,20.0,2023-09-28,1.4,Cash
3183,3997,Jeans,72.0,2023-09-05,3.25,Credit Card
3184,3985,Cardigan,111.0,2023-03-06,3.7,Cash
3185,3990,Overalls,20.0,2023-08-26,3.1,Cash
3186,4094,Shorts,142.0,2022-12-24,3.5,Cash
3187,4064,Sunglasses,22.0,2023-01-26,2.5,Credit Card
3188,4079,Pajamas,110.0,2023-01-26,4.7,Cash
3189,3974,T-shirt,87.0,2022-12-30,4.2,Credit Card
3190,4056,Slippers,83.0,2023-03-04,3.7,Credit Card
3191,4009,Blazer,118.0,2022-11-17,3.3,Credit Card
3192,3990,Dress,23.0,2023-04-12,4.5,Credit Card
3193,4009,Backpack,46.0,2023-04-10,2.8,Credit Card
3194,4036,Backpack,175.0,2022-11-06,1.4,Credit Card
3195,4067,Wallet,194.0,2023-07-10,4.9,Cash
3196,4078,Flip-Flops,56.0,2023-03-28,3.2,Cash
3197,3997,Bowtie,188.0,2023-08-18,4.9,Credit Card
3198,4111,Dress,110.0,2023-02-09,3.0,Cash
3199,4104,Raincoat,125.0,2023-07-04,4.4,Credit Card
3200,4036,Blouse,110.0,2023-02-05,4.7,Credit Card
3201,4107,Overalls,192.0,2023-07-27,2.2,Credit Card
3202,4008,Camisole,126.0,2023-05-11,4.0,Credit Card
3203,4085,Overalls,110.0,2023-04-19,4.5,Credit Card
3204,4074,Sneakers,176.0,2022-10-14,3.1,Cash
3205,4027,T-shirt,51.0,2023-05-28,3.3,Credit Card
3206,4008,Coat,41.0,2023-01-16,3.0,Cash
3207,3958,Raincoat,110.0,2023-03-04,1.0,Cash
3208,3993,Trench Coat,172.0,2023-02-28,4.2,Credit Card
3209,4071,Trench Coat,144.0,2023-04-16,1.2,Credit Card
3210,3973,Scarf,196.0,2023-05-31,2.9,Cash
3211,4059,Raincoat,140.0,2023-09-30,3.1,Credit Card
3212,4111,Romper,50.0,2023-02-09,4.4,Credit Card
3213,4020,Flannel Shirt,107.0,2023-04-19,1.3,Cash
3214,4091,Pajamas,110.0,2022-12-31,1.4,Credit Card
3215,4041,Trench Coat,110.0,2022-12-03,1.3,Credit Card
3216,4102,Jacket,178.0,2023-03-27,4.6,Credit Card
3217,4082,Hat,51.0,2023-08-21,3.4,Credit Card
3218,4074,Backpack,55.0,2023-07-22,3.4,Credit Card
3219,4075,Pants,23.0,2023-04-02,4.6,Credit Card
3220,4104,Raincoat,89.0,2023-07-07,3.9,Credit Card
3221,3967,Backpack,124.0,2023-02-24,4.8,Cash
3222,3980,Camisole,56.0,2023-08-30,4.4,Credit Card
3223,4030,Sunglasses,110.0,2022-11-13,1.2,Credit Card
3224,4122,Trousers,110.0,2023-08-19,2.8499999999999996,Credit Card
3225,4073,Overalls,169.0,2023-06-08,3.9,Cash
3226,4045,Romper,13.0,2023-02-16,4.2,Credit Card
3227,4033,Blouse,137.0,2023-08-10,2.7,Credit Card
3228,4057,Sneakers,11.0,2022-11-29,1.2,Credit Card
3229,4113,Tunic,136.0,2023-05-07,3.6,Cash
3230,4001,Wallet,160.0,2022-11-03,2.1,Cash
3231,4063,Blazer,126.0,2023-05-16,3.8,Credit Card
3232,4020,Vest,30.0,2022-10-03,2.3,Credit Card
3233,4002,Jacket,11.0,2023-03-23,1.4,Credit Card
3234,4115,Backpack,150.0,2022-10-08,3.3,Cash
3235,4067,Onesie,170.0,2022-12-23,3.6,Credit Card
3236,4074,Pajamas,63.0,2022-12-25,1.7,Cash
3237,4055,Onesie,110.0,2022-11-10,4.5,Cash
3238,4003,Loafers,110.0,2023-06-21,3.8,Credit Card
3239,4102,Wallet,19.0,2023-09-07,3.4,Credit Card
3240,3981,Hat,110.0,2022-11-19,2.0,Cash
3241,4057,Sunglasses,110.0,2023-04-27,3.4,Credit Card
3242,3968,Romper,164.0,2023-07-18,3.4,Cash
3243,4018,Trench Coat,32.0,2023-07-11,2.2,Credit Card
3244,3997,Jumpsuit,110.0,2022-11-07,3.3,Cash
3245,4027,Wallet,55.0,2023-08-28,3.3,Credit Card
3246,4117,Flannel Shirt,110.0,2023-02-25,1.4,Cash
3247,4094,Sandals,179.0,2022-11-21,4.9,Cash
3248,4031,Blouse,162.0,2023-01-26,4.0,Cash
3249,3974,Tank Top,153.0,2023-03-04,2.6,Cash
3250,4012,Leggings,110.0,2023-02-19,1.5,Credit Card
3251,4083,Slippers,158.0,2023-09-08,3.3,Credit Card
3252,4062,Slippers,19.0,2023-06-04,1.9,Credit Card
3253,4098,Raincoat,110.0,2023-04-17,3.1,Credit Card
3254,3988,Slippers,104.0,2023-09-24,3.5,Cash
3255,4051,Flip-Flops,27.0,2022-10-31,1.5,Cash
3256,3976,Vest,150.0,2023-09-28,2.9,Credit Card
3257,3983,Jacket,110.0,2023-07-31,4.0,Cash
3258,4086,Dress,41.0,2023-02-09,3.3,Credit Card
3259,4040,Jeans,80.0,2023-07-16,3.5,Credit Card
3260,4061,Camisole,115.0,2023-01-14,2.5,Credit Card
3261,4072,Coat,188.0,2023-09-22,1.9,Cash
3262,3999,Gloves,24.0,2023-06-08,3.3,Credit Card
3263,4021,Skirt,110.0,2023-05-20,3.9,Cash
3264,4010,Wallet,171.0,2023-02-26,4.0,Credit Card
3265,4086,Skirt,32.0,2022-10-15,4.3,Cash
3266,3968,Kimono,186.0,2022-12-06,4.5,Credit Card
3267,4075,Umbrella,190.0,2023-07-31,1.4,Cash
3268,3963,Onesie,165.0,2022-12-05,3.9,Credit Card
3269,3975,Leggings,76.0,2023-07-03,2.4,Credit Card
3270,4120,Tunic,169.0,2023-04-27,1.2,Cash
3271,4075,Gloves,43.0,2023-02-26,3.2,Credit Card
3272,4054,Jumpsuit,137.0,2023-09-07,3.3,Cash
3273,4044,Camisole,171.0,2023-08-24,4.3,Credit Card
3274,4059,Boots,56.0,2023-02-02,3.4,Cash
3275,4006,Skirt,69.0,2023-01-13,4.6,Credit Card
3276,4058,Hat,59.0,2022-10-16,2.2,Credit Card
3277,3966,Camisole,110.0,2022-12-18,1.5,Cash
3278,3959,Pajamas,110.0,2023-05-07,2.6,Credit Card
3279,4021,Tunic,40.0,2023-08-22,1.1,Credit Card
3280,3986,Tie,63.0,2023-03-29,2.2,Credit Card
3281,3991,Jacket,116.0,2022-10-17,2.3,Cash
3282,4040,Sweater,95.0,2023-07-23,2.6,Cash
3283,4075,Flip-Flops,173.0,2023-08-28,3.6,Cash
3284,4081,Sandals,173.0,2023-07-28,2.9,Cash
3285,4075,Shorts,82.0,2023-04-16,4.0,Credit Card
3286,3974,Dress,27.0,2023-09-29,1.5,Credit Card
3287,3978,Poncho,139.0,2023-01-05,3.2,Cash
3288,4097,Jacket,11.0,2022-11-30,3.5,Cash
3289,4019,Bowtie,110.0,2023-07-14,4.8,Credit Card
3290,4069,Tunic,111.0,2023-01-06,4.5,Credit Card
3291,3992,Swimsuit,167.0,2023-05-02,3.2,Cash
3292,4077,Loafers,54.0,2023-04-13,2.7,Cash
3293,4028,Handbag,110.0,2023-05-21,3.2,Credit Card
3294,3998,Jeans,182.0,2023-05-25,3.1,Credit Card
3295,4000,Hat,131.0,2022-12-04,4.1,Credit Card
3296,3961,Leggings,175.0,2023-08-05,3.5,Cash
3297,4112,Skirt,110.0,2023-04-13,3.5,Credit Card
3298,3982,Tank Top,110.0,2023-05-02,3.2,Cash
3299,4002,Bowtie,147.0,2023-05-01,3.2,Cash
3300,4032,Pajamas,128.0,2023-05-12,2.0,Cash
3301,3988,Blouse,115.0,2022-11-10,2.6,Credit Card
3302,4093,Handbag,24.0,2022-10-02,2.8,Credit Card
3303,4057,Sunglasses,86.0,2022-12-12,2.5,Credit Card
3304,4000,Sun Hat,183.0,2023-03-11,4.6,Cash
3305,3976,Socks,147.0,2023-04-21,2.4,Cash
3306,3959,Socks,110.0,2023-02-02,2.0,Credit Card
3307,4026,Sandals,94.0,2023-02-21,3.6,Credit Card
3308,3996,Kimono,100.0,2022-12-30,3.5,Credit Card
3309,4069,Bowtie,110.0,2022-10-18,3.7,Cash
3310,4048,Umbrella,110.0,2022-12-09,3.1,Credit Card
3311,4002,Cardigan,96.0,2022-12-06,2.9,Credit Card
3312,4012,Gloves,170.0,2022-12-09,3.8,Credit Card
3313,3965,Socks,52.0,2023-09-15,3.8,Cash
3314,4093,Poncho,109.0,2023-09-24,1.3,Credit Card
3315,4012,Coat,110.0,2023-01-22,3.3,Cash
3316,4070,Belt,110.0,2023-02-16,1.2,Cash
3317,3969,Flannel Shirt,88.0,2023-08-12,3.2,Cash
3318,4119,Socks,90.0,2023-07-30,4.2,Cash
3319,4090,Hoodie,79.0,2023-07-07,2.3,Cash
3320,4121,Slippers,137.0,2022-10-22,3.8,Cash
3321,3983,Jeans,105.0,2022-11-08,3.1,Cash
3322,4056,Handbag,87.0,2023-01-16,2.5,Credit Card
3323,4035,Wallet,87.0,2023-05-14,3.3,Cash
3324,4070,Skirt,110.0,2023-05-06,1.2,Cash
3325,3970,Scarf,19.0,2023-07-12,3.6,Cash
3326,4110,Dress,33.0,2023-01-23,1.5,Credit Card
3327,3958,Blouse,16.0,2023-05-05,3.3,Cash
3328,3969,T-shirt,138.0,2023-06-08,2.2,Credit Card
3329,4053,Swimsuit,110.0,2023-04-03,2.5,Credit Card
3330,4008,Jumpsuit,133.0,2023-08-14,4.1,Cash
3331,4020,Tie,144.0,2022-10-10,3.2,Credit Card
3332,4052,Sunglasses,93.0,2022-11-19,3.0,Credit Card
3333,4018,Polo Shirt,110.0,2023-06-01,2.7,Cash
3334,4008,Jacket,142.0,2023-05-21,2.0,Credit Card
3335,3980,Trousers,43.0,2023-08-12,2.8499999999999996,Credit Card
3336,3961,Hat,19.0,2022-11-07,2.2,Cash
3337,4064,Umbrella,192.0,2023-03-18,2.5,Cash
3338,3964,Camisole,39.0,2022-12-17,2.4,Credit Card
3339,3960,Camisole,110.0,2023-08-23,3.3,Cash
3340,4043,Backpack,185.0,2023-03-06,2.2,Credit Card
3341,4006,Flannel Shirt,32.0,2023-02-20,1.9,Credit Card
3342,3973,Kimono,21.0,2023-04-26,4.2,Cash
3343,4013,Socks,110.0,2022-12-02,2.4,Credit Card
3344,3981,Scarf,200.0,2023-02-19,4.4,Credit Card
3345,3999,Sunglasses,157.0,2023-03-01,4.2,Credit Card
3346,3999,Onesie,173.0,2022-10-15,4.1,Cash
3347,3968,Trench Coat,92.0,2023-08-13,1.7,Credit Card
3348,4063,Raincoat,83.0,2022-12-25,3.8,Cash
3349,4088,Raincoat,91.0,2023-01-18,3.1,Credit Card
3350,3984,Flip-Flops,181.0,2023-02-04,2.3,Cash
3351,4040,Sun Hat,110.0,2023-03-30,1.9,Credit Card
3352,4039,Blouse,110.0,2022-11-03,3.0,Credit Card
3353,4100,Jacket,13.0,2023-05-24,3.7,Credit Card
3354,4117,Bowtie,153.0,2023-03-06,1.7,Credit Card
3355,4005,Belt,62.0,2023-04-22,2.2,Cash
3356,4116,Handbag,150.0,2023-04-04,4.2,Cash
3357,4010,Pajamas,46.0,2023-05-12,4.5,Credit Card
3358,4095,Jacket,82.0,2023-03-08,2.9,Credit Card
3359,4058,Sunglasses,53.0,2022-12-12,4.1,Credit Card
3360,4066,Hoodie,110.0,2023-04-12,2.6,Credit Card
3361,3987,Blouse,96.0,2022-10-28,1.7,Cash
3362,4016,Flannel Shirt,22.0,2022-11-27,1.4,Credit Card
3363,4011,Blazer,110.0,2023-07-10,4.9,Cash
3364,3984,Skirt,182.0,2023-04-16,4.8,Credit Card
3365,4048,Shorts,110.0,2023-02-05,3.1,Credit Card
3366,4039,Kimono,32.0,2023-06-09,1.2,Cash
3367,4001,Gloves,55.0,2022-12-06,4.9,Credit Card
3368,3960,Sweater,161.0,2023-04-14,3.1500000000000004,Credit Card
3369,4059,Loafers,186.0,2023-01-21,3.1,Credit Card
3370,4037,Polo Shirt,167.0,2022-11-05,3.8,Credit Card
3371,3960,Trousers,95.0,2023-07-19,1.5,Cash
3372,4056,Jeans,192.0,2023-07-28,1.7,Credit Card
3373,4011,Gloves,146.0,2023-04-02,4.8,Cash
3374,4074,Cardigan,110.0,2023-08-27,4.1,Cash
3375,4013,Sandals,129.0,2023-04-15,3.45,Cash
3376,3973,Pajamas,33.0,2023-08-11,2.8,Cash
3377,4028,Romper,188.0,2023-08-22,2.6,Cash
3378,4116,Raincoat,126.0,2023-03-22,1.7,Cash
3379,4051,Jacket,174.0,2023-04-02,1.3,Credit Card
3380,3968,Coat,129.0,2023-07-27,4.7,Credit Card
3381,3974,Cardigan,67.0,2022-12-21,3.0,Cash
3382,4012,Jacket,110.0,2023-08-25,1.9,Credit Card
3383,4062,Polo Shirt,76.0,2023-01-03,2.9,Cash
3384,4034,Sunglasses,110.0,2023-06-07,2.4,Credit Card
3385,4110,Boots,110.0,2023-09-17,2.5,Credit Card
3386,4084,Flannel Shirt,94.0,2023-05-14,1.2,Credit Card
3387,3983,Flip-Flops,93.0,2023-04-12,4.9,Cash
3388,4094,Trench Coat,17.0,2023-02-13,2.5,Credit Card
3389,4102,Blazer,110.0,2022-11-18,3.1,Credit Card
3390,4000,Vest,110.0,2023-03-03,1.5,Cash
3391,4021,Flip-Flops,53.0,2023-08-09,4.0,Cash
3392,3981,Sweater,99.0,2022-10-25,4.5,Cash
3393,4110,Polo Shirt,42.0,2022-10-15,4.0,Cash
3394,4040,Tank Top,113.0,2023-01-20,1.2,Credit Card
3395,4118,Shorts,37.0,2023-07-09,2.7,Cash
3396,4056,Slippers,176.0,2023-03-16,2.5,Cash
3397,3991,Onesie,110.0,2022-10-03,2.4,Credit Card
3398,4042,Sandals,128.0,2023-01-01,1.8,Cash
3399,4001,Backpack,115.0,2023-03-22,1.4,Cash
